"Obs","AREA","RS_EXIT","RISK","SE","CIL","CIU"
"5369",5,14023.00,0.07483,0.033856,0.030827,0.18163
"5370",5,14024.00,0.07488,0.033877,0.030847,0.18175
"5371",5,14026.00,0.07492,0.033898,0.030868,0.18186
"5372",5,14031.00,0.07497,0.033920,0.030888,0.18198
"5373",5,14032.00,0.07502,0.033941,0.030908,0.18209
"5374",5,14034.00,0.07507,0.033962,0.030929,0.18220
"5375",5,14034.00,0.07512,0.033983,0.030949,0.18232
"5376",5,14035.00,0.07517,0.034004,0.030969,0.18243
"5377",5,14035.00,0.07521,0.034025,0.030990,0.18255
"5378",5,14040.00,0.07526,0.034046,0.031010,0.18266
"5379",5,14040.00,0.07531,0.034068,0.031031,0.18277
"5380",5,14041.00,0.07536,0.034089,0.031051,0.18289
"5381",5,14043.00,0.07541,0.034110,0.031071,0.18300
"5382",5,14045.00,0.07545,0.034131,0.031092,0.18311
"5383",5,14045.00,0.07550,0.034152,0.031112,0.18323
"5384",5,14046.00,0.07555,0.034173,0.031132,0.18334
"5385",5,14047.00,0.07560,0.034194,0.031153,0.18346
"5386",5,14048.00,0.07565,0.034215,0.031173,0.18357
"5387",5,14048.00,0.07569,0.034237,0.031193,0.18368
"5388",5,14051.00,0.07574,0.034258,0.031214,0.18380
"5389",5,14051.00,0.07579,0.034279,0.031234,0.18391
"5390",5,14055.00,0.07584,0.034300,0.031254,0.18402
"5391",5,14058.00,0.07589,0.034321,0.031274,0.18414
"5392",5,14061.00,0.07593,0.034342,0.031295,0.18425
"5393",5,14063.00,0.07598,0.034363,0.031315,0.18436
"5394",5,14067.00,0.07603,0.034384,0.031335,0.18448
"5395",5,14069.00,0.07608,0.034405,0.031355,0.18459
"5396",5,14071.00,0.07613,0.034426,0.031376,0.18470
"5397",5,14073.00,0.07617,0.034446,0.031396,0.18481
"5398",5,14073.00,0.07622,0.034467,0.031416,0.18493
"5399",5,14073.00,0.07627,0.034488,0.031436,0.18504
"5400",5,14074.00,0.07632,0.034509,0.031456,0.18515
"5401",5,14076.00,0.07636,0.034530,0.031476,0.18526
"5402",5,14079.00,0.07641,0.034551,0.031496,0.18537
"5403",5,14081.00,0.07646,0.034572,0.031516,0.18549
"5404",5,14082.00,0.07651,0.034593,0.031537,0.18560
"5405",5,14083.00,0.07655,0.034613,0.031557,0.18571
"5406",5,14084.00,0.07660,0.034634,0.031577,0.18582
"5407",5,14085.00,0.07665,0.034655,0.031597,0.18594
"5408",5,14086.00,0.07670,0.034676,0.031617,0.18605
"5409",5,14087.00,0.07674,0.034697,0.031637,0.18616
"5410",5,14089.00,0.07679,0.034718,0.031657,0.18627
"5411",5,14089.00,0.07684,0.034739,0.031677,0.18639
"5412",5,14093.00,0.07689,0.034760,0.031698,0.18650
"5413",5,14098.00,0.07693,0.034780,0.031718,0.18661
"5414",5,14099.00,0.07698,0.034801,0.031738,0.18672
"5415",5,14101.00,0.07703,0.034822,0.031758,0.18684
"5416",5,14102.00,0.07708,0.034843,0.031778,0.18695
"5417",5,14102.00,0.07712,0.034864,0.031798,0.18706
"5418",5,14103.00,0.07717,0.034885,0.031818,0.18717
"5419",5,14103.00,0.07722,0.034906,0.031838,0.18729
"5420",5,14107.00,0.07727,0.034927,0.031859,0.18740
"5421",5,14107.00,0.07731,0.034947,0.031879,0.18751
"5422",5,14108.00,0.07736,0.034968,0.031899,0.18762
"5423",5,14108.00,0.07741,0.034989,0.031919,0.18774
"5424",5,14109.00,0.07746,0.035010,0.031939,0.18785
"5425",5,14109.00,0.07751,0.035031,0.031959,0.18796
"5426",5,14112.00,0.07755,0.035052,0.031979,0.18807
"5427",5,14113.00,0.07760,0.035073,0.031999,0.18819
"5428",5,14113.00,0.07765,0.035094,0.032020,0.18830
"5429",5,14116.00,0.07770,0.035115,0.032040,0.18841
"5430",5,14117.00,0.07774,0.035135,0.032060,0.18852
"5431",5,14117.00,0.07779,0.035156,0.032080,0.18864
"5432",5,14118.00,0.07784,0.035177,0.032100,0.18875
"5433",5,14119.00,0.07789,0.035198,0.032120,0.18886
"5434",5,14120.00,0.07793,0.035219,0.032140,0.18897
"5435",5,14121.00,0.07798,0.035240,0.032160,0.18908
"5436",5,14127.00,0.07803,0.035261,0.032181,0.18920
"5437",5,14127.00,0.07808,0.035282,0.032200,0.18931
"5438",5,14128.00,0.07812,0.035302,0.032221,0.18942
"5439",5,14133.00,0.07817,0.035323,0.032241,0.18953
"5440",5,14134.00,0.07822,0.035344,0.032261,0.18965
"5441",5,14135.00,0.07827,0.035365,0.032281,0.18976
"5442",5,14138.00,0.07831,0.035386,0.032301,0.18987
"5443",5,14139.00,0.07836,0.035407,0.032321,0.18998
"5444",5,14140.00,0.07841,0.035428,0.032341,0.19010
"5445",5,14141.00,0.07846,0.035449,0.032361,0.19021
"5446",5,14141.00,0.07850,0.035470,0.032382,0.19032
"5447",5,14144.00,0.07855,0.035490,0.032402,0.19043
"5448",5,14144.00,0.07860,0.035511,0.032422,0.19055
"5449",5,14146.00,0.07865,0.035532,0.032442,0.19066
"5450",5,14147.00,0.07869,0.035553,0.032462,0.19077
"5451",5,14148.00,0.07874,0.035573,0.032481,0.19088
"5452",5,14148.00,0.07879,0.035594,0.032501,0.19099
"5453",5,14148.00,0.07883,0.035615,0.032521,0.19110
"5454",5,14149.00,0.07888,0.035635,0.032541,0.19121
"5455",5,14150.00,0.07893,0.035656,0.032561,0.19133
"5456",5,14153.00,0.07898,0.035677,0.032581,0.19144
"5457",5,14155.00,0.07902,0.035698,0.032601,0.19155
"5458",5,14158.00,0.07907,0.035719,0.032621,0.19166
"5459",5,14159.00,0.07912,0.035740,0.032642,0.19178
"5460",5,14160.00,0.07917,0.035760,0.032661,0.19189
"5461",5,14163.00,0.07921,0.035781,0.032681,0.19200
"5462",5,14163.00,0.07926,0.035802,0.032702,0.19211
"5463",5,14163.00,0.07931,0.035823,0.032722,0.19222
"5464",5,14165.00,0.07936,0.035844,0.032742,0.19234
"5465",5,14167.00,0.07940,0.035865,0.032762,0.19245
"5466",5,14168.00,0.07945,0.035886,0.032782,0.19256
"5467",5,14169.00,0.07950,0.035906,0.032802,0.19267
"5468",5,14177.00,0.07955,0.035927,0.032822,0.19279
"5469",5,14178.00,0.07959,0.035948,0.032842,0.19290
"5470",5,14179.00,0.07964,0.035969,0.032862,0.19301
"5471",5,14181.00,0.07969,0.035990,0.032882,0.19312
"5472",5,14183.00,0.07974,0.036011,0.032902,0.19324
"5473",5,14183.00,0.07978,0.036032,0.032922,0.19335
"5474",5,14184.00,0.07983,0.036053,0.032942,0.19346
"5475",5,14185.00,0.07988,0.036073,0.032962,0.19357
"5476",5,14188.00,0.07993,0.036094,0.032982,0.19368
"5477",5,14189.00,0.07997,0.036115,0.033003,0.19380
"5478",5,14190.00,0.08002,0.036136,0.033023,0.19391
"5479",5,14192.00,0.08007,0.036157,0.033043,0.19402
"5480",5,14193.00,0.08012,0.036178,0.033063,0.19413
"5481",5,14195.00,0.08016,0.036199,0.033083,0.19425
"5482",5,14196.00,0.08021,0.036220,0.033103,0.19436
"5483",5,14199.00,0.08026,0.036241,0.033123,0.19447
"5484",5,14202.00,0.08031,0.036261,0.033143,0.19458
"5485",5,14208.00,0.08035,0.036282,0.033163,0.19470
"5486",5,14208.00,0.08040,0.036303,0.033183,0.19481
"5487",5,14209.00,0.08045,0.036324,0.033204,0.19492
"5488",5,14212.00,0.08050,0.036345,0.033224,0.19503
"5489",5,14212.00,0.08054,0.036366,0.033244,0.19515
"5490",5,14214.00,0.08059,0.036387,0.033264,0.19526
"5491",5,14214.00,0.08064,0.036408,0.033284,0.19537
"5492",5,14217.00,0.08069,0.036429,0.033304,0.19548
"5493",5,14217.00,0.08073,0.036449,0.033324,0.19560
"5494",5,14218.00,0.08078,0.036470,0.033344,0.19571
"5495",5,14219.00,0.08083,0.036491,0.033364,0.19582
"5496",5,14219.00,0.08088,0.036512,0.033384,0.19593
"5497",5,14220.00,0.08092,0.036533,0.033404,0.19605
"5498",5,14222.00,0.08097,0.036554,0.033424,0.19616
"5499",5,14222.00,0.08102,0.036575,0.033445,0.19627
"5500",5,14226.00,0.08107,0.036596,0.033465,0.19638
"5501",5,14227.00,0.08112,0.036617,0.033485,0.19650
"5502",5,14228.00,0.08116,0.036637,0.033505,0.19661
"5503",5,14229.00,0.08121,0.036658,0.033525,0.19672
"5504",5,14230.00,0.08126,0.036679,0.033545,0.19683
"5505",5,14230.00,0.08130,0.036700,0.033565,0.19695
"5506",5,14231.00,0.08135,0.036721,0.033585,0.19706
"5507",5,14237.00,0.08140,0.036742,0.033605,0.19717
"5508",5,14237.00,0.08145,0.036763,0.033625,0.19728
"5509",5,14239.00,0.08150,0.036784,0.033645,0.19740
"5510",5,14241.00,0.08154,0.036805,0.033665,0.19751
"5511",5,14241.00,0.08159,0.036826,0.033685,0.19762
"5512",5,14242.00,0.08164,0.036847,0.033706,0.19773
"5513",5,14246.00,0.08169,0.036867,0.033726,0.19785
"5514",5,14246.00,0.08173,0.036888,0.033746,0.19796
"5515",5,14247.00,0.08178,0.036909,0.033766,0.19807
"5516",5,14251.00,0.08183,0.036930,0.033786,0.19818
"5517",5,14253.00,0.08188,0.036951,0.033806,0.19830
"5518",5,14254.00,0.08192,0.036972,0.033826,0.19841
"5519",5,14255.00,0.08197,0.036993,0.033846,0.19852
"5520",5,14255.00,0.08202,0.037014,0.033866,0.19863
"5521",5,14255.00,0.08207,0.037035,0.033886,0.19875
"5522",5,14257.00,0.08211,0.037056,0.033906,0.19886
"5523",5,14258.00,0.08216,0.037076,0.033926,0.19897
"5524",5,14258.00,0.08221,0.037097,0.033947,0.19908
"5525",5,14259.00,0.08226,0.037118,0.033967,0.19920
"5526",5,14260.00,0.08230,0.037139,0.033987,0.19931
"5527",5,14263.00,0.08235,0.037160,0.034007,0.19942
"5528",5,14264.00,0.08240,0.037181,0.034027,0.19953
"5529",5,14264.00,0.08245,0.037202,0.034047,0.19965
"5530",5,14265.00,0.08249,0.037223,0.034067,0.19976
"5531",5,14265.00,0.08254,0.037244,0.034087,0.19987
"5532",5,14265.00,0.08259,0.037265,0.034107,0.19998
"5533",5,14278.00,0.08264,0.037286,0.034127,0.20010
"5534",5,14279.00,0.08268,0.037307,0.034147,0.20021
"5535",5,14283.00,0.08273,0.037327,0.034167,0.20032
"5536",5,14287.00,0.08278,0.037348,0.034188,0.20044
"5537",5,14288.00,0.08283,0.037369,0.034208,0.20055
"5538",5,14288.00,0.08287,0.037390,0.034228,0.20066
"5539",5,14291.00,0.08292,0.037411,0.034248,0.20077
"5540",5,14291.00,0.08297,0.037432,0.034268,0.20089
"5541",5,14293.00,0.08302,0.037453,0.034288,0.20100
"5542",5,14299.00,0.08306,0.037474,0.034308,0.20111
"5543",5,14299.00,0.08311,0.037495,0.034328,0.20122
"5544",5,14301.00,0.08316,0.037516,0.034348,0.20134
"5545",5,14304.00,0.08321,0.037537,0.034368,0.20145
"5546",5,14305.00,0.08325,0.037558,0.034388,0.20156
"5547",5,14306.00,0.08330,0.037578,0.034408,0.20167
"5548",5,14309.00,0.08335,0.037599,0.034429,0.20179
"5549",5,14310.00,0.08340,0.037620,0.034449,0.20190
"5550",5,14311.00,0.08345,0.037641,0.034469,0.20201
"5551",5,14313.00,0.08349,0.037662,0.034489,0.20212
"5552",5,14315.00,0.08354,0.037683,0.034509,0.20224
"5553",5,14315.00,0.08359,0.037704,0.034529,0.20235
"5554",5,14316.00,0.08364,0.037725,0.034549,0.20246
"5555",5,14317.00,0.08368,0.037746,0.034569,0.20257
"5556",5,14318.00,0.08373,0.037767,0.034589,0.20269
"5557",5,14318.00,0.08378,0.037787,0.034609,0.20280
"5558",5,14318.00,0.08383,0.037808,0.034629,0.20291
"5559",5,14318.00,0.08387,0.037829,0.034649,0.20302
"5560",5,14321.00,0.08392,0.037850,0.034669,0.20314
"5561",5,14321.00,0.08397,0.037871,0.034689,0.20325
"5562",5,14321.00,0.08402,0.037892,0.034710,0.20336
"5563",5,14322.00,0.08406,0.037913,0.034730,0.20347
"5564",5,14322.00,0.08411,0.037934,0.034750,0.20359
"5565",5,14323.00,0.08416,0.037955,0.034770,0.20370
"5566",5,14324.00,0.08421,0.037976,0.034790,0.20381
"5567",5,14329.00,0.08425,0.037997,0.034810,0.20392
"5568",5,14332.00,0.08430,0.038018,0.034830,0.20404
"5569",5,14332.00,0.08435,0.038039,0.034850,0.20415
"5570",5,14334.00,0.08440,0.038059,0.034870,0.20426
"5571",5,14336.00,0.08444,0.038080,0.034890,0.20438
"5572",5,14336.00,0.08449,0.038101,0.034910,0.20449
"5573",5,14337.00,0.08454,0.038122,0.034930,0.20460
"5574",5,14338.00,0.08459,0.038143,0.034950,0.20471
"5575",5,14338.00,0.08463,0.038164,0.034970,0.20483
"5576",5,14344.00,0.08468,0.038185,0.034991,0.20494
"5577",5,14345.00,0.08473,0.038206,0.035011,0.20505
"5578",5,14346.00,0.08478,0.038227,0.035031,0.20516
"5579",5,14347.00,0.08482,0.038248,0.035051,0.20528
"5580",5,14348.00,0.08487,0.038268,0.035071,0.20539
"5581",5,14348.00,0.08492,0.038289,0.035091,0.20550
"5582",5,14350.00,0.08497,0.038310,0.035111,0.20561
"5583",5,14350.00,0.08501,0.038331,0.035131,0.20573
"5584",5,14355.00,0.08506,0.038352,0.035151,0.20584
"5585",5,14355.00,0.08511,0.038373,0.035171,0.20595
"5586",5,14358.00,0.08516,0.038394,0.035192,0.20607
"5587",5,14360.00,0.08520,0.038415,0.035212,0.20618
"5588",5,14361.00,0.08525,0.038436,0.035232,0.20629
"5589",5,14362.00,0.08530,0.038457,0.035252,0.20640
"5590",5,14362.00,0.08535,0.038478,0.035272,0.20652
"5591",5,14366.00,0.08540,0.038499,0.035292,0.20663
"5592",5,14367.00,0.08544,0.038520,0.035312,0.20674
"5593",5,14368.00,0.08549,0.038541,0.035333,0.20686
"5594",5,14368.00,0.08554,0.038562,0.035353,0.20697
"5595",5,14369.00,0.08559,0.038583,0.035373,0.20708
"5596",5,14370.00,0.08563,0.038604,0.035393,0.20720
"5597",5,14370.00,0.08568,0.038625,0.035413,0.20731
"5598",5,14371.00,0.08573,0.038646,0.035433,0.20742
"5599",5,14375.00,0.08578,0.038667,0.035454,0.20753
"5600",5,14375.00,0.08583,0.038688,0.035474,0.20765
"5601",5,14376.00,0.08587,0.038709,0.035494,0.20776
"5602",5,14376.00,0.08592,0.038730,0.035514,0.20787
"5603",5,14377.00,0.08597,0.038751,0.035534,0.20799
"5604",5,14379.00,0.08602,0.038772,0.035554,0.20810
"5605",5,14380.00,0.08606,0.038793,0.035575,0.20821
"5606",5,14381.00,0.08611,0.038814,0.035595,0.20833
"5607",5,14384.00,0.08616,0.038835,0.035615,0.20844
"5608",5,14388.00,0.08621,0.038856,0.035635,0.20855
"5609",5,14388.00,0.08626,0.038877,0.035655,0.20867
"5610",5,14392.00,0.08630,0.038898,0.035675,0.20878
"5611",5,14393.00,0.08635,0.038919,0.035695,0.20889
"5612",5,14396.00,0.08640,0.038940,0.035716,0.20900
"5613",5,14396.00,0.08645,0.038961,0.035736,0.20912
"5614",5,14399.00,0.08649,0.038982,0.035756,0.20923
"5615",5,14402.00,0.08654,0.039003,0.035776,0.20934
"5616",5,14406.00,0.08659,0.039024,0.035796,0.20946
"5617",5,14406.00,0.08664,0.039045,0.035816,0.20957
"5618",5,14407.00,0.08668,0.039066,0.035836,0.20968
"5619",5,14407.00,0.08673,0.039087,0.035857,0.20980
"5620",5,14409.00,0.08678,0.039108,0.035877,0.20991
"5621",5,14412.00,0.08683,0.039129,0.035897,0.21002
"5622",5,14413.00,0.08688,0.039150,0.035917,0.21013
"5623",5,14415.00,0.08692,0.039171,0.035937,0.21025
"5624",5,14416.00,0.08697,0.039192,0.035957,0.21036
"5625",5,14420.00,0.08702,0.039213,0.035978,0.21047
"5626",5,14422.00,0.08707,0.039235,0.035998,0.21059
"5627",5,14423.00,0.08711,0.039256,0.036018,0.21070
"5628",5,14424.00,0.08716,0.039277,0.036038,0.21082
"5629",5,14425.00,0.08721,0.039298,0.036059,0.21093
"5630",5,14426.00,0.08726,0.039319,0.036079,0.21104
"5631",5,14428.00,0.08731,0.039340,0.036099,0.21116
"5632",5,14429.00,0.08736,0.039362,0.036120,0.21127
"5633",5,14429.00,0.08740,0.039383,0.036140,0.21139
"5634",5,14431.00,0.08745,0.039404,0.036161,0.21150
"5635",5,14432.00,0.08750,0.039425,0.036181,0.21162
"5636",5,14434.00,0.08755,0.039447,0.036201,0.21173
"5637",5,14436.00,0.08760,0.039468,0.036222,0.21184
"5638",5,14436.00,0.08765,0.039489,0.036242,0.21196
"5639",5,14439.00,0.08769,0.039510,0.036262,0.21207
"5640",5,14439.00,0.08774,0.039531,0.036283,0.21218
"5641",5,14439.00,0.08779,0.039552,0.036303,0.21230
"5642",5,14441.00,0.08784,0.039574,0.036323,0.21241
"5643",5,14442.00,0.08789,0.039595,0.036344,0.21253
"5644",5,14443.00,0.08793,0.039616,0.036364,0.21264
"5645",5,14446.00,0.08798,0.039637,0.036384,0.21276
"5646",5,14447.00,0.08803,0.039659,0.036405,0.21287
"5647",5,14447.00,0.08808,0.039680,0.036425,0.21298
"5648",5,14452.00,0.08813,0.039701,0.036445,0.21310
"5649",5,14453.00,0.08818,0.039722,0.036466,0.21321
"5650",5,14454.00,0.08822,0.039744,0.036486,0.21333
"5651",5,14457.00,0.08827,0.039765,0.036507,0.21344
"5652",5,14457.00,0.08832,0.039786,0.036527,0.21356
"5653",5,14458.00,0.08837,0.039808,0.036548,0.21367
"5654",5,14460.00,0.08842,0.039829,0.036568,0.21379
"5655",5,14463.00,0.08847,0.039850,0.036589,0.21390
"5656",5,14463.00,0.08852,0.039872,0.036609,0.21402
"5657",5,14464.00,0.08856,0.039893,0.036630,0.21413
"5658",5,14465.00,0.08861,0.039915,0.036650,0.21425
"5659",5,14468.00,0.08866,0.039936,0.036671,0.21436
"5660",5,14474.00,0.08871,0.039957,0.036691,0.21448
"5661",5,14474.00,0.08876,0.039978,0.036712,0.21459
"5662",5,14481.00,0.08881,0.040000,0.036732,0.21471
"5663",5,14481.00,0.08886,0.040021,0.036752,0.21482
"5664",5,14482.00,0.08890,0.040043,0.036773,0.21494
"5665",5,14483.00,0.08895,0.040064,0.036793,0.21505
"5666",5,14484.00,0.08900,0.040085,0.036814,0.21517
"5667",5,14485.00,0.08905,0.040107,0.036834,0.21528
"5668",5,14489.00,0.08910,0.040128,0.036855,0.21540
"5669",5,14491.00,0.08915,0.040150,0.036875,0.21551
"5670",5,14492.00,0.08920,0.040171,0.036896,0.21563
"5671",5,14493.00,0.08924,0.040193,0.036917,0.21574
"5672",5,14496.00,0.08929,0.040214,0.036937,0.21586
"5673",5,14500.00,0.08934,0.040236,0.036958,0.21598
"5674",5,14502.00,0.08939,0.040257,0.036979,0.21609
"5675",5,14504.00,0.08944,0.040279,0.036999,0.21621
"5676",5,14504.00,0.08949,0.040301,0.037020,0.21633
"5677",5,14507.00,0.08954,0.040322,0.037041,0.21644
"5678",5,14510.00,0.08959,0.040344,0.037062,0.21656
"5679",5,14511.00,0.08964,0.040366,0.037083,0.21668
"5680",5,14512.00,0.08969,0.040387,0.037103,0.21679
"5681",5,14512.00,0.08974,0.040409,0.037124,0.21691
"5682",5,14515.00,0.08979,0.040431,0.037145,0.21703
"5683",5,14517.00,0.08983,0.040452,0.037166,0.21714
"5684",5,14520.00,0.08988,0.040474,0.037187,0.21726
"5685",5,14521.00,0.08993,0.040496,0.037207,0.21738
"5686",5,14522.00,0.08998,0.040517,0.037228,0.21749
"5687",5,14524.00,0.09003,0.040539,0.037249,0.21761
"5688",5,14527.00,0.09008,0.040561,0.037270,0.21773
"5689",5,14527.00,0.09013,0.040582,0.037290,0.21784
"5690",5,14528.00,0.09018,0.040604,0.037311,0.21796
"5691",5,14529.00,0.09023,0.040626,0.037332,0.21808
"5692",5,14531.00,0.09028,0.040647,0.037353,0.21819
"5693",5,14532.00,0.09033,0.040669,0.037374,0.21831
"5694",5,14533.00,0.09038,0.040691,0.037394,0.21843
"5695",5,14533.00,0.09043,0.040713,0.037415,0.21854
"5696",5,14534.00,0.09048,0.040734,0.037436,0.21866
"5697",5,14535.00,0.09052,0.040756,0.037457,0.21878
"5698",5,14536.00,0.09057,0.040778,0.037477,0.21889
"5699",5,14536.00,0.09062,0.040799,0.037498,0.21901
"5700",5,14538.00,0.09067,0.040821,0.037519,0.21913
"5701",5,14538.00,0.09072,0.040843,0.037540,0.21924
"5702",5,14540.00,0.09077,0.040864,0.037561,0.21936
"5703",5,14540.00,0.09082,0.040886,0.037582,0.21948
"5704",5,14541.00,0.09087,0.040908,0.037602,0.21959
"5705",5,14542.00,0.09092,0.040929,0.037623,0.21971
"5706",5,14543.00,0.09097,0.040951,0.037644,0.21983
"5707",5,14545.00,0.09102,0.040973,0.037665,0.21994
"5708",5,14545.00,0.09107,0.040994,0.037685,0.22006
"5709",5,14546.00,0.09112,0.041016,0.037706,0.22018
"5710",5,14547.00,0.09116,0.041038,0.037727,0.22029
"5711",5,14549.00,0.09121,0.041059,0.037748,0.22041
"5712",5,14550.00,0.09126,0.041081,0.037769,0.22053
"5713",5,14551.00,0.09131,0.041103,0.037789,0.22064
"5714",5,14554.00,0.09136,0.041124,0.037810,0.22076
"5715",5,14556.00,0.09141,0.041146,0.037831,0.22088
"5716",5,14559.00,0.09146,0.041168,0.037852,0.22099
"5717",5,14560.00,0.09151,0.041189,0.037872,0.22111
"5718",5,14561.00,0.09156,0.041211,0.037893,0.22123
"5719",5,14565.00,0.09161,0.041233,0.037914,0.22134
"5720",5,14567.00,0.09166,0.041255,0.037935,0.22146
"5721",5,14570.00,0.09171,0.041276,0.037955,0.22158
"5722",5,14571.00,0.09176,0.041298,0.037976,0.22169
"5723",5,14571.00,0.09180,0.041319,0.037997,0.22181
"5724",5,14571.00,0.09185,0.041341,0.038018,0.22193
"5725",5,14573.00,0.09190,0.041363,0.038039,0.22204
"5726",5,14574.00,0.09195,0.041385,0.038059,0.22216
"5727",5,14574.00,0.09200,0.041406,0.038080,0.22228
"5728",5,14576.00,0.09205,0.041428,0.038101,0.22239
"5729",5,14582.00,0.09210,0.041450,0.038122,0.22251
"5730",5,14582.00,0.09215,0.041471,0.038142,0.22263
"5731",5,14585.00,0.09220,0.041493,0.038163,0.22274
"5732",5,14585.00,0.09225,0.041515,0.038184,0.22286
"5733",5,14587.00,0.09230,0.041536,0.038205,0.22298
"5734",5,14587.00,0.09235,0.041558,0.038226,0.22310
"5735",5,14588.00,0.09240,0.041580,0.038247,0.22321
"5736",5,14590.00,0.09245,0.041602,0.038269,0.22333
"5737",5,14592.00,0.09250,0.041625,0.038290,0.22345
"5738",5,14595.00,0.09255,0.041647,0.038311,0.22357
"5739",5,14598.00,0.09260,0.041669,0.038332,0.22369
"5740",5,14599.00,0.09265,0.041691,0.038354,0.22381
"5741",5,14599.00,0.09270,0.041713,0.038375,0.22393
"5742",5,14600.00,0.09275,0.041735,0.038396,0.22405
"5743",5,14600.00,0.09280,0.041757,0.038417,0.22416
"5744",5,14600.00,0.09285,0.041779,0.038439,0.22428
"5745",5,14602.00,0.09290,0.041801,0.038460,0.22440
"5746",5,14603.00,0.09295,0.041823,0.038481,0.22452
"5747",5,14604.00,0.09300,0.041845,0.038503,0.22464
"5748",5,14605.00,0.09305,0.041867,0.038524,0.22476
"5749",5,14608.00,0.09310,0.041890,0.038546,0.22488
"5750",5,14608.00,0.09315,0.041912,0.038567,0.22500
"5751",6,11183.00,0.00220,0.002462,0.000245,0.01974
"5752",6,11204.00,0.00379,0.003317,0.000684,0.02105
"5753",6,11328.00,0.00488,0.003813,0.001054,0.02257
"5754",6,11372.00,0.00596,0.004320,0.001440,0.02467
"5755",6,11440.00,0.00694,0.004773,0.001806,0.02671
"5756",6,11491.00,0.00757,0.005037,0.002054,0.02789
"5757",6,11497.00,0.00819,0.005305,0.002303,0.02915
"5758",6,11609.00,0.00866,0.005499,0.002493,0.03007
"5759",6,11638.00,0.00907,0.005671,0.002664,0.03089
"5760",6,11654.00,0.00945,0.005830,0.002821,0.03166
"5761",6,11678.00,0.00980,0.005976,0.002967,0.03238
"5762",6,11682.00,0.01013,0.006116,0.003105,0.03307
"5763",6,11683.00,0.01048,0.006265,0.003250,0.03382
"5764",6,11687.00,0.01083,0.006414,0.003395,0.03457
"5765",6,11687.00,0.01118,0.006565,0.003539,0.03534
"5766",6,11689.00,0.01153,0.006716,0.003684,0.03611
"5767",6,11739.00,0.01188,0.006868,0.003828,0.03689
"5768",6,11740.00,0.01222,0.007013,0.003965,0.03764
